"","Iteration","Chain","Parameter","value"
"34969",14969,1,"beta",0.665542464041696
"34970",14970,1,"beta",0.665542464041696
"34971",14971,1,"beta",0.665542464041696
"34972",14972,1,"beta",0.665542464041696
"34973",14973,1,"beta",-0.287055654999503
"34974",14974,1,"beta",-0.801706628771331
"34975",14975,1,"beta",-0.801706628771331
"34976",14976,1,"beta",-0.801706628771331
"34977",14977,1,"beta",-0.801706628771331
"34978",14978,1,"beta",-0.801706628771331
"34979",14979,1,"beta",-0.801706628771331
"34980",14980,1,"beta",-0.801706628771331
"34981",14981,1,"beta",-0.801706628771331
"34982",14982,1,"beta",-0.801706628771331
"34983",14983,1,"beta",-0.801706628771331
"34984",14984,1,"beta",0.611245718249034
"34985",14985,1,"beta",-0.373594615715366
"34986",14986,1,"beta",0.648014971881996
"34987",14987,1,"beta",-0.528929719710743
"34988",14988,1,"beta",-0.528929719710743
"34989",14989,1,"beta",-0.385997713056419
"34990",14990,1,"beta",-0.35742303438967
"34991",14991,1,"beta",-0.35742303438967
"34992",14992,1,"beta",-0.35742303438967
"34993",14993,1,"beta",-0.35742303438967
"34994",14994,1,"beta",-0.35742303438967
"34995",14995,1,"beta",-0.35742303438967
"34996",14996,1,"beta",-0.35742303438967
"34997",14997,1,"beta",0.522089933243866
"34998",14998,1,"beta",0.522089933243866
"34999",14999,1,"beta",-0.303719441068207
"35000",15000,1,"beta",-0.303719441068207
"35001",15001,1,"beta",-0.303719441068207
"35002",15002,1,"beta",-0.303719441068207
"35003",15003,1,"beta",-0.0980340191169389
"35004",15004,1,"beta",0.654278830735446
"35005",15005,1,"beta",0.654278830735446
"35006",15006,1,"beta",0.654278830735446
"35007",15007,1,"beta",0.654278830735446
"35008",15008,1,"beta",0.654278830735446
"35009",15009,1,"beta",0.654278830735446
"35010",15010,1,"beta",0.654278830735446
"35011",15011,1,"beta",0.102881116660202
"35012",15012,1,"beta",-0.374778325583245
"35013",15013,1,"beta",-0.374778325583245
"35014",15014,1,"beta",-0.615303733271376
"35015",15015,1,"beta",0.349005816211054
"35016",15016,1,"beta",0.349005816211054
"35017",15017,1,"beta",-0.0522387003985179
"35018",15018,1,"beta",-0.0522387003985179
"35019",15019,1,"beta",-0.424962741439762
"35020",15020,1,"beta",-0.424962741439762
"35021",15021,1,"beta",-0.424962741439762
"35022",15022,1,"beta",-0.424962741439762
"35023",15023,1,"beta",-0.424962741439762
"35024",15024,1,"beta",-0.424962741439762
"35025",15025,1,"beta",-0.424962741439762
"35026",15026,1,"beta",-0.424962741439762
"35027",15027,1,"beta",-0.424962741439762
"35028",15028,1,"beta",-0.424962741439762
"35029",15029,1,"beta",-0.424962741439762
"35030",15030,1,"beta",-0.424962741439762
"35031",15031,1,"beta",0.818214736030855
"35032",15032,1,"beta",0.818214736030855
"35033",15033,1,"beta",-0.620309796735676
"35034",15034,1,"beta",-0.620309796735676
"35035",15035,1,"beta",-0.620309796735676
"35036",15036,1,"beta",-0.620309796735676
"35037",15037,1,"beta",-0.620309796735676
"35038",15038,1,"beta",-0.620309796735676
"35039",15039,1,"beta",-0.620309796735676
"35040",15040,1,"beta",-0.620309796735676
"35041",15041,1,"beta",-0.620309796735676
"35042",15042,1,"beta",-0.179341197852815
"35043",15043,1,"beta",-0.179341197852815
"35044",15044,1,"beta",-0.179341197852815
"35045",15045,1,"beta",-0.179341197852815
"35046",15046,1,"beta",-0.179341197852815
"35047",15047,1,"beta",-0.179341197852815
"35048",15048,1,"beta",-0.179341197852815
"35049",15049,1,"beta",-0.179341197852815
"35050",15050,1,"beta",-0.179341197852815
"35051",15051,1,"beta",-0.179341197852815
"35052",15052,1,"beta",0.955401260899337
"35053",15053,1,"beta",0.955401260899337
"35054",15054,1,"beta",-0.156993182403546
"35055",15055,1,"beta",-0.156993182403546
"35056",15056,1,"beta",-0.156993182403546
"35057",15057,1,"beta",0.778773210178284
"35058",15058,1,"beta",0.778773210178284
"35059",15059,1,"beta",0.778773210178284
"35060",15060,1,"beta",0.778773210178284
"35061",15061,1,"beta",0.778773210178284
"35062",15062,1,"beta",0.778773210178284
"35063",15063,1,"beta",0.778773210178284
"35064",15064,1,"beta",0.778773210178284
"35065",15065,1,"beta",0.778773210178284
"35066",15066,1,"beta",0.778773210178284
"35067",15067,1,"beta",0.778773210178284
"35068",15068,1,"beta",0.778773210178284
"35069",15069,1,"beta",0.778773210178284
"35070",15070,1,"beta",0.778773210178284
"35071",15071,1,"beta",0.778773210178284
"35072",15072,1,"beta",0.778773210178284
"35073",15073,1,"beta",0.778773210178284
"35074",15074,1,"beta",0.778773210178284
"35075",15075,1,"beta",0.778773210178284
"35076",15076,1,"beta",0.778773210178284
"35077",15077,1,"beta",0.778773210178284
"35078",15078,1,"beta",0.778773210178284
"35079",15079,1,"beta",0.778773210178284
"35080",15080,1,"beta",0.778773210178284
"35081",15081,1,"beta",-0.387214113289012
"35082",15082,1,"beta",-0.387214113289012
"35083",15083,1,"beta",-0.0139265579269789
"35084",15084,1,"beta",-0.0139265579269789
"35085",15085,1,"beta",-0.0139265579269789
"35086",15086,1,"beta",-0.0139265579269789
"35087",15087,1,"beta",-0.0139265579269789
"35088",15088,1,"beta",-0.0139265579269789
"35089",15089,1,"beta",-0.0139265579269789
"35090",15090,1,"beta",-0.0139265579269789
"35091",15091,1,"beta",-0.0139265579269789
"35092",15092,1,"beta",-0.0139265579269789
"35093",15093,1,"beta",-0.671721032610134
"35094",15094,1,"beta",-0.630970925198222
"35095",15095,1,"beta",-0.630970925198222
"35096",15096,1,"beta",-0.630970925198222
"35097",15097,1,"beta",-0.630970925198222
"35098",15098,1,"beta",-0.630970925198222
"35099",15099,1,"beta",-0.630970925198222
"35100",15100,1,"beta",-0.373117324411053
"35101",15101,1,"beta",-0.373117324411053
"35102",15102,1,"beta",-0.373117324411053
"35103",15103,1,"beta",0.576167950943146
"35104",15104,1,"beta",0.576167950943146
"35105",15105,1,"beta",0.576167950943146
"35106",15106,1,"beta",-0.523087409946502
"35107",15107,1,"beta",-0.792930085930253
"35108",15108,1,"beta",-0.792930085930253
"35109",15109,1,"beta",0.863541169898542
"35110",15110,1,"beta",0.00491581900031601
"35111",15111,1,"beta",0.00491581900031601
"35112",15112,1,"beta",0.00491581900031601
"35113",15113,1,"beta",-0.784920833491187
"35114",15114,1,"beta",0.139547347280889
"35115",15115,1,"beta",-0.341709248937681
"35116",15116,1,"beta",-0.341709248937681
"35117",15117,1,"beta",-0.341709248937681
"35118",15118,1,"beta",-0.341709248937681
"35119",15119,1,"beta",-0.341709248937681
"35120",15120,1,"beta",-0.341709248937681
"35121",15121,1,"beta",-0.341709248937681
"35122",15122,1,"beta",-0.341709248937681
"35123",15123,1,"beta",-0.341709248937681
"35124",15124,1,"beta",-0.341709248937681
"35125",15125,1,"beta",-0.341709248937681
"35126",15126,1,"beta",0.503264393826399
"35127",15127,1,"beta",0.503264393826399
"35128",15128,1,"beta",0.503264393826399
"35129",15129,1,"beta",0.503264393826399
"35130",15130,1,"beta",0.503264393826399
"35131",15131,1,"beta",0.503264393826399
"35132",15132,1,"beta",-0.254193960123894
"35133",15133,1,"beta",-0.254193960123894
"35134",15134,1,"beta",-0.254193960123894
"35135",15135,1,"beta",-0.254193960123894
"35136",15136,1,"beta",-0.167441193211251
"35137",15137,1,"beta",-0.614358657123439
"35138",15138,1,"beta",-0.614358657123439
"35139",15139,1,"beta",-0.614358657123439
"35140",15140,1,"beta",-0.714496757737836
"35141",15141,1,"beta",-0.714496757737836
"35142",15142,1,"beta",-0.714496757737836
"35143",15143,1,"beta",-0.714496757737836
"35144",15144,1,"beta",-0.424401338130606
"35145",15145,1,"beta",-0.424401338130606
"35146",15146,1,"beta",-0.424401338130606
"35147",15147,1,"beta",-0.424401338130606
"35148",15148,1,"beta",-0.424401338130606
"35149",15149,1,"beta",-0.424401338130606
"35150",15150,1,"beta",-0.424401338130606
"35151",15151,1,"beta",-0.424401338130606
"35152",15152,1,"beta",-0.424401338130606
"35153",15153,1,"beta",-0.424401338130606
"35154",15154,1,"beta",-0.424401338130606
"35155",15155,1,"beta",-0.424401338130606
"35156",15156,1,"beta",-0.424401338130606
"35157",15157,1,"beta",-0.406092394093017
"35158",15158,1,"beta",-0.406092394093017
"35159",15159,1,"beta",0.532492098773656
"35160",15160,1,"beta",0.532492098773656
"35161",15161,1,"beta",0.532492098773656
"35162",15162,1,"beta",-0.994213205015429
"35163",15163,1,"beta",-0.994213205015429
"35164",15164,1,"beta",-0.994213205015429
"35165",15165,1,"beta",-0.994213205015429
"35166",15166,1,"beta",-0.994213205015429
"35167",15167,1,"beta",-0.994213205015429
"35168",15168,1,"beta",0.847266298386786
"35169",15169,1,"beta",0.847266298386786
"35170",15170,1,"beta",0.191196893387326
"35171",15171,1,"beta",0.191196893387326
"35172",15172,1,"beta",0.191196893387326
"35173",15173,1,"beta",0.191196893387326
"35174",15174,1,"beta",0.191196893387326
"35175",15175,1,"beta",0.191196893387326
"35176",15176,1,"beta",0.191196893387326
"35177",15177,1,"beta",-0.641585636344639
"35178",15178,1,"beta",-0.641585636344639
"35179",15179,1,"beta",-0.641585636344639
"35180",15180,1,"beta",-0.641585636344639
"35181",15181,1,"beta",-0.0688373445343324
"35182",15182,1,"beta",-0.0688373445343324
"35183",15183,1,"beta",-0.0688373445343324
"35184",15184,1,"beta",-0.0688373445343324
"35185",15185,1,"beta",-0.0688373445343324
"35186",15186,1,"beta",-0.0688373445343324
"35187",15187,1,"beta",-0.0688373445343324
"35188",15188,1,"beta",-0.0688373445343324
"35189",15189,1,"beta",-0.0688373445343324
"35190",15190,1,"beta",-0.0688373445343324
"35191",15191,1,"beta",0.562744590422395
"35192",15192,1,"beta",0.562744590422395
"35193",15193,1,"beta",-0.371632794278695
"35194",15194,1,"beta",-0.371632794278695
"35195",15195,1,"beta",-0.371632794278695
"35196",15196,1,"beta",-0.371632794278695
"35197",15197,1,"beta",-0.371632794278695
"35198",15198,1,"beta",-0.371632794278695
"35199",15199,1,"beta",-0.371632794278695
"35200",15200,1,"beta",-0.371632794278695
"35201",15201,1,"beta",-0.371632794278695
"35202",15202,1,"beta",-0.935562214396088
"35203",15203,1,"beta",-0.935562214396088
"35204",15204,1,"beta",-0.935562214396088
"35205",15205,1,"beta",-0.935562214396088
"35206",15206,1,"beta",-0.263132361377171
"35207",15207,1,"beta",0.937225727908976
"35208",15208,1,"beta",0.937225727908976
"35209",15209,1,"beta",0.937225727908976
"35210",15210,1,"beta",0.937225727908976
"35211",15211,1,"beta",0.937225727908976
"35212",15212,1,"beta",0.937225727908976
"35213",15213,1,"beta",0.937225727908976
"35214",15214,1,"beta",0.937225727908976
"35215",15215,1,"beta",0.937225727908976
"35216",15216,1,"beta",0.937225727908976
"35217",15217,1,"beta",0.937225727908976
"35218",15218,1,"beta",0.937225727908976
"35219",15219,1,"beta",-0.841855941903879
"35220",15220,1,"beta",-0.841855941903879
"35221",15221,1,"beta",-0.841855941903879
"35222",15222,1,"beta",-0.841855941903879
"35223",15223,1,"beta",-0.841855941903879
"35224",15224,1,"beta",0.497876680967517
"35225",15225,1,"beta",0.497876680967517
"35226",15226,1,"beta",0.497876680967517
"35227",15227,1,"beta",0.497876680967517
"35228",15228,1,"beta",0.497876680967517
"35229",15229,1,"beta",0.497876680967517
"35230",15230,1,"beta",0.497876680967517
"35231",15231,1,"beta",0.497876680967517
"35232",15232,1,"beta",0.497876680967517
"35233",15233,1,"beta",0.497876680967517
"35234",15234,1,"beta",0.497876680967517
"35235",15235,1,"beta",0.497876680967517
"35236",15236,1,"beta",0.497876680967517
"35237",15237,1,"beta",0.497876680967517
"35238",15238,1,"beta",0.497876680967517
"35239",15239,1,"beta",0.497876680967517
"35240",15240,1,"beta",-0.852516675741569
"35241",15241,1,"beta",-0.280252999657829
"35242",15242,1,"beta",-0.280252999657829
"35243",15243,1,"beta",-0.280252999657829
"35244",15244,1,"beta",0.398641909214311
"35245",15245,1,"beta",0.398641909214311
"35246",15246,1,"beta",0.398641909214311
"35247",15247,1,"beta",0.398641909214311
"35248",15248,1,"beta",0.398641909214311
"35249",15249,1,"beta",0.398641909214311
"35250",15250,1,"beta",0.250293862330674
"35251",15251,1,"beta",0.250293862330674
"35252",15252,1,"beta",0.250293862330674
"35253",15253,1,"beta",0.250293862330674
"35254",15254,1,"beta",0.250293862330674
"35255",15255,1,"beta",0.250293862330674
"35256",15256,1,"beta",0.250293862330674
"35257",15257,1,"beta",0.250293862330674
"35258",15258,1,"beta",-0.0731103927071577
"35259",15259,1,"beta",-0.209531191944056
"35260",15260,1,"beta",-0.209531191944056
"35261",15261,1,"beta",-0.209531191944056
"35262",15262,1,"beta",-0.209531191944056
"35263",15263,1,"beta",-0.209531191944056
"35264",15264,1,"beta",0.274122477190456
"35265",15265,1,"beta",-0.542896325613011
"35266",15266,1,"beta",-0.542896325613011
"35267",15267,1,"beta",-0.542896325613011
"35268",15268,1,"beta",-0.542896325613011
"35269",15269,1,"beta",0.893016917159545
"35270",15270,1,"beta",0.893016917159545
"35271",15271,1,"beta",0.893016917159545
"35272",15272,1,"beta",0.893016917159545
"35273",15273,1,"beta",-0.180457032869351
"35274",15274,1,"beta",-0.180457032869351
"35275",15275,1,"beta",-0.180457032869351
"35276",15276,1,"beta",-0.180457032869351
"35277",15277,1,"beta",-0.180457032869351
"35278",15278,1,"beta",-0.180457032869351
"35279",15279,1,"beta",-0.180457032869351
"35280",15280,1,"beta",-0.180457032869351
"35281",15281,1,"beta",-0.180457032869351
"35282",15282,1,"beta",-0.180457032869351
"35283",15283,1,"beta",-0.637631406717565
"35284",15284,1,"beta",-0.637631406717565
"35285",15285,1,"beta",-0.637631406717565
"35286",15286,1,"beta",-0.637631406717565
"35287",15287,1,"beta",-0.637631406717565
"35288",15288,1,"beta",-0.997139289324542
"35289",15289,1,"beta",-0.997139289324542
"35290",15290,1,"beta",-0.444017900749113
"35291",15291,1,"beta",-0.492399896848212
"35292",15292,1,"beta",-0.492399896848212
"35293",15293,1,"beta",-0.316596611397604
"35294",15294,1,"beta",-0.316596611397604
"35295",15295,1,"beta",-0.316596611397604
"35296",15296,1,"beta",-0.316596611397604
"35297",15297,1,"beta",-0.316596611397604
"35298",15298,1,"beta",-0.316596611397604
"35299",15299,1,"beta",-0.316596611397604
"35300",15300,1,"beta",-0.316596611397604
"35301",15301,1,"beta",-0.316596611397604
"35302",15302,1,"beta",-0.126090739930373
"35303",15303,1,"beta",-0.126090739930373
"35304",15304,1,"beta",-0.126090739930373
"35305",15305,1,"beta",-0.126090739930373
"35306",15306,1,"beta",-0.729919016545731
"35307",15307,1,"beta",-0.729919016545731
"35308",15308,1,"beta",0.211817097606489
"35309",15309,1,"beta",0.211817097606489
"35310",15310,1,"beta",0.211817097606489
"35311",15311,1,"beta",0.211817097606489
"35312",15312,1,"beta",0.211817097606489
"35313",15313,1,"beta",-0.179609636425707
"35314",15314,1,"beta",-0.179609636425707
"35315",15315,1,"beta",-0.179609636425707
"35316",15316,1,"beta",-0.179609636425707
"35317",15317,1,"beta",-0.179609636425707
"35318",15318,1,"beta",0.166219163717485
"35319",15319,1,"beta",0.166219163717485
"35320",15320,1,"beta",0.166219163717485
"35321",15321,1,"beta",0.166219163717485
"35322",15322,1,"beta",0.166219163717485
"35323",15323,1,"beta",0.166219163717485
"35324",15324,1,"beta",-0.668679473748213
"35325",15325,1,"beta",-0.668679473748213
"35326",15326,1,"beta",-0.668679473748213
"35327",15327,1,"beta",-0.668679473748213
"35328",15328,1,"beta",-0.668679473748213
"35329",15329,1,"beta",-0.668679473748213
"35330",15330,1,"beta",-0.825957384493006
"35331",15331,1,"beta",-0.825957384493006
"35332",15332,1,"beta",-0.825957384493006
"35333",15333,1,"beta",0.499546813306037
"35334",15334,1,"beta",0.685294407617454
"35335",15335,1,"beta",0.685294407617454
"35336",15336,1,"beta",0.685294407617454
"35337",15337,1,"beta",0.685294407617454
"35338",15338,1,"beta",0.685294407617454
"35339",15339,1,"beta",0.685294407617454
"35340",15340,1,"beta",0.685294407617454
"35341",15341,1,"beta",0.341672509109785
"35342",15342,1,"beta",0.341672509109785
"35343",15343,1,"beta",-0.943143376275859
"35344",15344,1,"beta",0.913893046709014
"35345",15345,1,"beta",0.913893046709014
"35346",15346,1,"beta",0.913893046709014
"35347",15347,1,"beta",0.913893046709014
"35348",15348,1,"beta",0.913893046709014
"35349",15349,1,"beta",0.997234849094787
"35350",15350,1,"beta",0.584137695954964
"35351",15351,1,"beta",0.584137695954964
"35352",15352,1,"beta",0.584137695954964
"35353",15353,1,"beta",0.584137695954964
"35354",15354,1,"beta",0.584137695954964
"35355",15355,1,"beta",0.584137695954964
"35356",15356,1,"beta",0.584137695954964
"35357",15357,1,"beta",0.584137695954964
"35358",15358,1,"beta",-0.578819739223897
"35359",15359,1,"beta",-0.578819739223897
"35360",15360,1,"beta",-0.578819739223897
"35361",15361,1,"beta",-0.578819739223897
"35362",15362,1,"beta",-0.578819739223897
"35363",15363,1,"beta",-0.578819739223897
"35364",15364,1,"beta",-0.578819739223897
"35365",15365,1,"beta",-0.578819739223897
"35366",15366,1,"beta",-0.477625178276134
"35367",15367,1,"beta",-0.477625178276134
"35368",15368,1,"beta",-0.477625178276134
"35369",15369,1,"beta",-0.477625178276134
"35370",15370,1,"beta",-0.477625178276134
"35371",15371,1,"beta",-0.477625178276134
"35372",15372,1,"beta",0.509879668977752
"35373",15373,1,"beta",0.509879668977752
"35374",15374,1,"beta",0.509879668977752
"35375",15375,1,"beta",0.509879668977752
"35376",15376,1,"beta",0.509879668977752
"35377",15377,1,"beta",0.509879668977752
"35378",15378,1,"beta",0.181485526507374
"35379",15379,1,"beta",0.181485526507374
"35380",15380,1,"beta",0.181485526507374
"35381",15381,1,"beta",0.735783960491773
"35382",15382,1,"beta",0.735783960491773
"35383",15383,1,"beta",0.735783960491773
"35384",15384,1,"beta",0.744767726594752
"35385",15385,1,"beta",0.744767726594752
"35386",15386,1,"beta",0.744767726594752
"35387",15387,1,"beta",-0.626874193477413
"35388",15388,1,"beta",-0.626874193477413
"35389",15389,1,"beta",-0.626874193477413
"35390",15390,1,"beta",-0.626874193477413
"35391",15391,1,"beta",-0.984881327114337
"35392",15392,1,"beta",-0.927797936123262
"35393",15393,1,"beta",-0.927797936123262
"35394",15394,1,"beta",-0.927797936123262
"35395",15395,1,"beta",-0.927797936123262
"35396",15396,1,"beta",-0.927797936123262
"35397",15397,1,"beta",0.101202317385902
"35398",15398,1,"beta",0.153423546050977
"35399",15399,1,"beta",-0.961700669005344
"35400",15400,1,"beta",-0.961700669005344
"35401",15401,1,"beta",-0.961700669005344
"35402",15402,1,"beta",-0.961700669005344
"35403",15403,1,"beta",-0.961700669005344
"35404",15404,1,"beta",-0.961700669005344
"35405",15405,1,"beta",-0.961700669005344
"35406",15406,1,"beta",-0.164245690792786
"35407",15407,1,"beta",-0.275499101366858
"35408",15408,1,"beta",-0.275499101366858
"35409",15409,1,"beta",0.15884881753179
"35410",15410,1,"beta",0.15884881753179
"35411",15411,1,"beta",0.894073977246067
"35412",15412,1,"beta",0.894073977246067
"35413",15413,1,"beta",0.894073977246067
"35414",15414,1,"beta",-0.864649409844607
"35415",15415,1,"beta",-0.864649409844607
"35416",15416,1,"beta",-0.864649409844607
"35417",15417,1,"beta",-0.864649409844607
"35418",15418,1,"beta",-0.864649409844607
"35419",15419,1,"beta",-0.864649409844607
"35420",15420,1,"beta",-0.864649409844607
"35421",15421,1,"beta",-0.864649409844607
"35422",15422,1,"beta",-0.864649409844607
"35423",15423,1,"beta",-0.864649409844607
"35424",15424,1,"beta",-0.864649409844607
"35425",15425,1,"beta",-0.864649409844607
"35426",15426,1,"beta",-0.864649409844607
"35427",15427,1,"beta",0.962313789910771
"35428",15428,1,"beta",0.962313789910771
"35429",15429,1,"beta",0.962313789910771
"35430",15430,1,"beta",0.962313789910771
"35431",15431,1,"beta",0.962313789910771
"35432",15432,1,"beta",-0.981441674881339
"35433",15433,1,"beta",-0.981441674881339
"35434",15434,1,"beta",0.156104652679788
"35435",15435,1,"beta",0.980938469905087
"35436",15436,1,"beta",0.980938469905087
"35437",15437,1,"beta",0.980938469905087
"35438",15438,1,"beta",0.980938469905087
"35439",15439,1,"beta",0.980938469905087
"35440",15440,1,"beta",0.980938469905087
"35441",15441,1,"beta",0.980938469905087
"35442",15442,1,"beta",0.980938469905087
"35443",15443,1,"beta",0.980938469905087
"35444",15444,1,"beta",0.980938469905087
"35445",15445,1,"beta",0.980938469905087
"35446",15446,1,"beta",0.980938469905087
"35447",15447,1,"beta",0.980938469905087
"35448",15448,1,"beta",0.980938469905087
"35449",15449,1,"beta",-0.562007773900941
"35450",15450,1,"beta",-0.562007773900941
"35451",15451,1,"beta",-0.562007773900941
"35452",15452,1,"beta",-0.562007773900941
"35453",15453,1,"beta",-0.562007773900941
"35454",15454,1,"beta",0.0869802446470844
"35455",15455,1,"beta",0.0869802446470844
"35456",15456,1,"beta",0.0869802446470844
"35457",15457,1,"beta",0.0869802446470844
"35458",15458,1,"beta",0.0869802446470844
"35459",15459,1,"beta",0.0869802446470844
"35460",15460,1,"beta",0.132048829797296
"35461",15461,1,"beta",-0.799369213782103
"35462",15462,1,"beta",-0.799369213782103
"35463",15463,1,"beta",0.877499847749202
"35464",15464,1,"beta",0.877499847749202
"35465",15465,1,"beta",-0.168546170567402
"35466",15466,1,"beta",-0.168546170567402
"35467",15467,1,"beta",-0.168546170567402
"35468",15468,1,"beta",-0.85248383675968
"35469",15469,1,"beta",-0.85248383675968
"35470",15470,1,"beta",-0.85248383675968
"35471",15471,1,"beta",-0.989671326729364
"35472",15472,1,"beta",-0.989671326729364
"35473",15473,1,"beta",-0.989671326729364
"35474",15474,1,"beta",-0.989671326729364
"35475",15475,1,"beta",-0.989671326729364
"35476",15476,1,"beta",-0.989671326729364
"35477",15477,1,"beta",-0.989671326729364
"35478",15478,1,"beta",-0.989671326729364
"35479",15479,1,"beta",-0.586943737307241
"35480",15480,1,"beta",0.279087776566875
"35481",15481,1,"beta",0.279087776566875
"35482",15482,1,"beta",0.279087776566875
"35483",15483,1,"beta",0.279087776566875
"35484",15484,1,"beta",-0.00270062431496854
"35485",15485,1,"beta",-0.00270062431496854
"35486",15486,1,"beta",-0.00270062431496854
"35487",15487,1,"beta",0.855281260324918
"35488",15488,1,"beta",0.258224797329519
"35489",15489,1,"beta",0.258224797329519
"35490",15490,1,"beta",0.258224797329519
"35491",15491,1,"beta",0.0134657572616779
"35492",15492,1,"beta",0.0134657572616779
"35493",15493,1,"beta",-0.0108940359662757
"35494",15494,1,"beta",-0.0108940359662757
"35495",15495,1,"beta",-0.0108940359662757
"35496",15496,1,"beta",-0.687672416662649
"35497",15497,1,"beta",-0.687672416662649
"35498",15498,1,"beta",-0.687672416662649
"35499",15499,1,"beta",-0.558779839042299
"35500",15500,1,"beta",0.108942364758981
"35501",15501,1,"beta",0.108942364758981
"35502",15502,1,"beta",0.108942364758981
"35503",15503,1,"beta",0.869213183690998
"35504",15504,1,"beta",0.869213183690998
"35505",15505,1,"beta",0.869213183690998
"35506",15506,1,"beta",0.479012517750715
"35507",15507,1,"beta",0.441918582697432
"35508",15508,1,"beta",0.441918582697432
"35509",15509,1,"beta",0.441918582697432
"35510",15510,1,"beta",0.441918582697432
"35511",15511,1,"beta",0.103104777324933
"35512",15512,1,"beta",0.103104777324933
"35513",15513,1,"beta",-0.385998451335709
"35514",15514,1,"beta",-0.830849874176624
"35515",15515,1,"beta",-0.830849874176624
"35516",15516,1,"beta",-0.830849874176624
"35517",15517,1,"beta",-0.830849874176624
"35518",15518,1,"beta",-0.830849874176624
"35519",15519,1,"beta",-0.242122750669794
"35520",15520,1,"beta",-0.242122750669794
"35521",15521,1,"beta",-0.289560432295383
"35522",15522,1,"beta",0.277318323822135
"35523",15523,1,"beta",0.277318323822135
"35524",15524,1,"beta",0.277318323822135
"35525",15525,1,"beta",0.277318323822135
"35526",15526,1,"beta",-0.986244940802652
"35527",15527,1,"beta",-0.986244940802652
"35528",15528,1,"beta",-0.986244940802652
"35529",15529,1,"beta",-0.90144020748731
"35530",15530,1,"beta",-0.535956040577348
"35531",15531,1,"beta",-0.535956040577348
"35532",15532,1,"beta",-0.185236180251039
"35533",15533,1,"beta",-0.185236180251039
"35534",15534,1,"beta",-0.185236180251039
"35535",15535,1,"beta",-0.185236180251039
"35536",15536,1,"beta",-0.185236180251039
"35537",15537,1,"beta",0.405081618488052
"35538",15538,1,"beta",0.900806084393748
"35539",15539,1,"beta",0.900806084393748
"35540",15540,1,"beta",0.900806084393748
"35541",15541,1,"beta",0.900806084393748
"35542",15542,1,"beta",0.900806084393748
"35543",15543,1,"beta",0.900806084393748
"35544",15544,1,"beta",0.900806084393748
"35545",15545,1,"beta",0.958798885966102
"35546",15546,1,"beta",0.958798885966102
"35547",15547,1,"beta",0.958798885966102
"35548",15548,1,"beta",0.958798885966102
"35549",15549,1,"beta",0.958798885966102
"35550",15550,1,"beta",0.958798885966102
"35551",15551,1,"beta",0.958798885966102
"35552",15552,1,"beta",0.306709690333129
"35553",15553,1,"beta",0.306709690333129
"35554",15554,1,"beta",0.306709690333129
"35555",15555,1,"beta",0.306709690333129
"35556",15556,1,"beta",0.306709690333129
"35557",15557,1,"beta",0.306709690333129
"35558",15558,1,"beta",0.306709690333129
"35559",15559,1,"beta",-0.444755434626723
"35560",15560,1,"beta",-0.444755434626723
"35561",15561,1,"beta",-0.444755434626723
"35562",15562,1,"beta",-0.444755434626723
"35563",15563,1,"beta",-0.444755434626723
"35564",15564,1,"beta",0.448531056818603
"35565",15565,1,"beta",0.448531056818603
"35566",15566,1,"beta",0.448531056818603
"35567",15567,1,"beta",0.448531056818603
"35568",15568,1,"beta",0.448531056818603
"35569",15569,1,"beta",0.448531056818603
"35570",15570,1,"beta",0.448531056818603
"35571",15571,1,"beta",0.448531056818603
"35572",15572,1,"beta",0.448531056818603
"35573",15573,1,"beta",0.290227531260823
"35574",15574,1,"beta",0.290227531260823
"35575",15575,1,"beta",0.290227531260823
"35576",15576,1,"beta",0.290227531260823
"35577",15577,1,"beta",0.290227531260823
"35578",15578,1,"beta",0.290227531260823
"35579",15579,1,"beta",0.290227531260823
"35580",15580,1,"beta",0.290227531260823
"35581",15581,1,"beta",0.290227531260823
"35582",15582,1,"beta",0.290227531260823
"35583",15583,1,"beta",0.290227531260823
"35584",15584,1,"beta",0.290227531260823
"35585",15585,1,"beta",0.290227531260823
"35586",15586,1,"beta",-0.9858017380413
"35587",15587,1,"beta",-0.9858017380413
"35588",15588,1,"beta",-0.9858017380413
"35589",15589,1,"beta",-0.9858017380413
"35590",15590,1,"beta",-0.9858017380413
"35591",15591,1,"beta",-0.9858017380413
"35592",15592,1,"beta",-0.9858017380413
"35593",15593,1,"beta",-0.9858017380413
"35594",15594,1,"beta",-0.9858017380413
"35595",15595,1,"beta",-0.9858017380413
"35596",15596,1,"beta",0.885674966528655
"35597",15597,1,"beta",0.885674966528655
"35598",15598,1,"beta",-0.678462605371998
"35599",15599,1,"beta",-0.678462605371998
"35600",15600,1,"beta",-0.678462605371998
"35601",15601,1,"beta",-0.678462605371998
"35602",15602,1,"beta",-0.949581799255412
"35603",15603,1,"beta",-0.949581799255412
"35604",15604,1,"beta",-0.949581799255412
"35605",15605,1,"beta",-0.949581799255412
"35606",15606,1,"beta",-0.949581799255412
"35607",15607,1,"beta",-0.872713475517328
"35608",15608,1,"beta",-0.872713475517328
"35609",15609,1,"beta",-0.872713475517328
"35610",15610,1,"beta",-0.872713475517328
"35611",15611,1,"beta",-0.618323385537789
"35612",15612,1,"beta",-0.618323385537789
"35613",15613,1,"beta",0.0183480103825278
"35614",15614,1,"beta",0.0970470876585492
