"","Iteration","Chain","Parameter","value"
"51753",11753,1,"gamma",0.409390288017924
"51754",11754,1,"gamma",0.409390288017924
"51755",11755,1,"gamma",0.409390288017924
"51756",11756,1,"gamma",0.409390288017924
"51757",11757,1,"gamma",0.409390288017924
"51758",11758,1,"gamma",0.409390288017924
"51759",11759,1,"gamma",0.409390288017924
"51760",11760,1,"gamma",0.409390288017924
"51761",11761,1,"gamma",0.409390288017924
"51762",11762,1,"gamma",0.409390288017924
"51763",11763,1,"gamma",0.409390288017924
"51764",11764,1,"gamma",0.409390288017924
"51765",11765,1,"gamma",0.409390288017924
"51766",11766,1,"gamma",-0.0146041928534593
"51767",11767,1,"gamma",-0.0146041928534593
"51768",11768,1,"gamma",-0.0146041928534593
"51769",11769,1,"gamma",-0.0146041928534593
"51770",11770,1,"gamma",-0.0644197331820036
"51771",11771,1,"gamma",-0.0644197331820036
"51772",11772,1,"gamma",-0.0644197331820036
"51773",11773,1,"gamma",-0.0644197331820036
"51774",11774,1,"gamma",-0.0644197331820036
"51775",11775,1,"gamma",-0.0644197331820036
"51776",11776,1,"gamma",-0.0644197331820036
"51777",11777,1,"gamma",-0.0644197331820036
"51778",11778,1,"gamma",-0.0644197331820036
"51779",11779,1,"gamma",-0.0644197331820036
"51780",11780,1,"gamma",-0.0644197331820036
"51781",11781,1,"gamma",-0.0644197331820036
"51782",11782,1,"gamma",-0.0644197331820036
"51783",11783,1,"gamma",-0.0644197331820036
"51784",11784,1,"gamma",-0.0644197331820036
"51785",11785,1,"gamma",-0.0644197331820036
"51786",11786,1,"gamma",-0.0644197331820036
"51787",11787,1,"gamma",-0.0644197331820036
"51788",11788,1,"gamma",-0.0644197331820036
"51789",11789,1,"gamma",-0.0644197331820036
"51790",11790,1,"gamma",-0.0644197331820036
"51791",11791,1,"gamma",-0.0644197331820036
"51792",11792,1,"gamma",-0.0644197331820036
"51793",11793,1,"gamma",-0.0644197331820036
"51794",11794,1,"gamma",-0.0644197331820036
"51795",11795,1,"gamma",0.457395186578331
"51796",11796,1,"gamma",0.457395186578331
"51797",11797,1,"gamma",0.457395186578331
"51798",11798,1,"gamma",0.457395186578331
"51799",11799,1,"gamma",0.457395186578331
"51800",11800,1,"gamma",0.457395186578331
"51801",11801,1,"gamma",0.457395186578331
"51802",11802,1,"gamma",0.457395186578331
"51803",11803,1,"gamma",-0.0235063961434494
"51804",11804,1,"gamma",-0.0235063961434494
"51805",11805,1,"gamma",-0.0235063961434494
"51806",11806,1,"gamma",-0.0235063961434494
"51807",11807,1,"gamma",-0.0235063961434494
"51808",11808,1,"gamma",-0.0235063961434494
"51809",11809,1,"gamma",-0.0235063961434494
"51810",11810,1,"gamma",-0.0235063961434494
"51811",11811,1,"gamma",-0.0235063961434494
"51812",11812,1,"gamma",0.0640254939691465
"51813",11813,1,"gamma",0.0640254939691465
"51814",11814,1,"gamma",0.0640254939691465
"51815",11815,1,"gamma",0.0640254939691465
"51816",11816,1,"gamma",0.0640254939691465
"51817",11817,1,"gamma",0.0640254939691465
"51818",11818,1,"gamma",0.0640254939691465
"51819",11819,1,"gamma",0.0640254939691465
"51820",11820,1,"gamma",0.0640254939691465
"51821",11821,1,"gamma",0.0640254939691465
"51822",11822,1,"gamma",0.204604767402735
"51823",11823,1,"gamma",0.204604767402735
"51824",11824,1,"gamma",0.204604767402735
"51825",11825,1,"gamma",0.204604767402735
"51826",11826,1,"gamma",0.204604767402735
"51827",11827,1,"gamma",0.204604767402735
"51828",11828,1,"gamma",0.204604767402735
"51829",11829,1,"gamma",0.204604767402735
"51830",11830,1,"gamma",0.204604767402735
"51831",11831,1,"gamma",0.204604767402735
"51832",11832,1,"gamma",0.204604767402735
"51833",11833,1,"gamma",0.204604767402735
"51834",11834,1,"gamma",-0.125909389090356
"51835",11835,1,"gamma",-0.125909389090356
"51836",11836,1,"gamma",-0.125909389090356
"51837",11837,1,"gamma",-0.125909389090356
"51838",11838,1,"gamma",-0.125909389090356
"51839",11839,1,"gamma",-0.125909389090356
"51840",11840,1,"gamma",-0.125909389090356
"51841",11841,1,"gamma",-0.125909389090356
"51842",11842,1,"gamma",0.39878431325349
"51843",11843,1,"gamma",0.39878431325349
"51844",11844,1,"gamma",0.39878431325349
"51845",11845,1,"gamma",0.39878431325349
"51846",11846,1,"gamma",0.243415216907064
"51847",11847,1,"gamma",0.243415216907064
"51848",11848,1,"gamma",0.243415216907064
"51849",11849,1,"gamma",0.243415216907064
"51850",11850,1,"gamma",0.243415216907064
"51851",11851,1,"gamma",0.243415216907064
"51852",11852,1,"gamma",0.839206809769487
"51853",11853,1,"gamma",0.839206809769487
"51854",11854,1,"gamma",0.839206809769487
"51855",11855,1,"gamma",0.839206809769487
"51856",11856,1,"gamma",0.839206809769487
"51857",11857,1,"gamma",0.838203323484253
"51858",11858,1,"gamma",0.844081346763653
"51859",11859,1,"gamma",0.844081346763653
"51860",11860,1,"gamma",0.844081346763653
"51861",11861,1,"gamma",0.844081346763653
"51862",11862,1,"gamma",0.844081346763653
"51863",11863,1,"gamma",0.844081346763653
"51864",11864,1,"gamma",0.844081346763653
"51865",11865,1,"gamma",0.844081346763653
"51866",11866,1,"gamma",0.844081346763653
"51867",11867,1,"gamma",0.844081346763653
"51868",11868,1,"gamma",0.169119490245714
"51869",11869,1,"gamma",0.572112683253004
"51870",11870,1,"gamma",0.572112683253004
"51871",11871,1,"gamma",0.572112683253004
"51872",11872,1,"gamma",0.572112683253004
"51873",11873,1,"gamma",0.572112683253004
"51874",11874,1,"gamma",0.572112683253004
"51875",11875,1,"gamma",0.572112683253004
"51876",11876,1,"gamma",0.572112683253004
"51877",11877,1,"gamma",0.572112683253004
"51878",11878,1,"gamma",0.572112683253004
"51879",11879,1,"gamma",0.572112683253004
"51880",11880,1,"gamma",0.572112683253004
"51881",11881,1,"gamma",0.572112683253004
"51882",11882,1,"gamma",0.572112683253004
"51883",11883,1,"gamma",0.572112683253004
"51884",11884,1,"gamma",0.572112683253004
"51885",11885,1,"gamma",0.572112683253004
"51886",11886,1,"gamma",0.572112683253004
"51887",11887,1,"gamma",0.572112683253004
"51888",11888,1,"gamma",0.572112683253004
"51889",11889,1,"gamma",0.572112683253004
"51890",11890,1,"gamma",0.572112683253004
"51891",11891,1,"gamma",0.572112683253004
"51892",11892,1,"gamma",0.572112683253004
"51893",11893,1,"gamma",0.572112683253004
"51894",11894,1,"gamma",0.572112683253004
"51895",11895,1,"gamma",0.572112683253004
"51896",11896,1,"gamma",0.572112683253004
"51897",11897,1,"gamma",0.572112683253004
"51898",11898,1,"gamma",0.572112683253004
"51899",11899,1,"gamma",0.572112683253004
"51900",11900,1,"gamma",0.0696395586691487
"51901",11901,1,"gamma",0.0696395586691487
"51902",11902,1,"gamma",0.0696395586691487
"51903",11903,1,"gamma",0.0696395586691487
"51904",11904,1,"gamma",0.0696395586691487
"51905",11905,1,"gamma",0.0696395586691487
"51906",11906,1,"gamma",0.46131443960151
"51907",11907,1,"gamma",0.46131443960151
"51908",11908,1,"gamma",0.46131443960151
"51909",11909,1,"gamma",0.46131443960151
"51910",11910,1,"gamma",0.46131443960151
"51911",11911,1,"gamma",0.636741072791554
"51912",11912,1,"gamma",0.636741072791554
"51913",11913,1,"gamma",0.636741072791554
"51914",11914,1,"gamma",0.636741072791554
"51915",11915,1,"gamma",0.636741072791554
"51916",11916,1,"gamma",0.636741072791554
"51917",11917,1,"gamma",0.636741072791554
"51918",11918,1,"gamma",0.636741072791554
"51919",11919,1,"gamma",0.636741072791554
"51920",11920,1,"gamma",0.636741072791554
"51921",11921,1,"gamma",0.636741072791554
"51922",11922,1,"gamma",0.636741072791554
"51923",11923,1,"gamma",0.270752655184931
"51924",11924,1,"gamma",0.270752655184931
"51925",11925,1,"gamma",0.270752655184931
"51926",11926,1,"gamma",0.270752655184931
"51927",11927,1,"gamma",0.270752655184931
"51928",11928,1,"gamma",0.270752655184931
"51929",11929,1,"gamma",0.270752655184931
"51930",11930,1,"gamma",0.270752655184931
"51931",11931,1,"gamma",0.270752655184931
"51932",11932,1,"gamma",0.270752655184931
"51933",11933,1,"gamma",0.270752655184931
"51934",11934,1,"gamma",0.270752655184931
"51935",11935,1,"gamma",0.270752655184931
"51936",11936,1,"gamma",0.270752655184931
"51937",11937,1,"gamma",0.270752655184931
"51938",11938,1,"gamma",0.270752655184931
"51939",11939,1,"gamma",0.270752655184931
"51940",11940,1,"gamma",0.270752655184931
"51941",11941,1,"gamma",0.270752655184931
"51942",11942,1,"gamma",0.270752655184931
"51943",11943,1,"gamma",0.270752655184931
"51944",11944,1,"gamma",0.270752655184931
"51945",11945,1,"gamma",0.270752655184931
"51946",11946,1,"gamma",0.270752655184931
"51947",11947,1,"gamma",0.270752655184931
"51948",11948,1,"gamma",0.270752655184931
"51949",11949,1,"gamma",0.270752655184931
"51950",11950,1,"gamma",0.270752655184931
"51951",11951,1,"gamma",0.270752655184931
"51952",11952,1,"gamma",0.270752655184931
"51953",11953,1,"gamma",0.270752655184931
"51954",11954,1,"gamma",0.270752655184931
"51955",11955,1,"gamma",0.151699658222666
"51956",11956,1,"gamma",0.151699658222666
"51957",11957,1,"gamma",0.151699658222666
"51958",11958,1,"gamma",0.151699658222666
"51959",11959,1,"gamma",-0.0798069880687415
"51960",11960,1,"gamma",-0.0798069880687415
"51961",11961,1,"gamma",-0.0798069880687415
"51962",11962,1,"gamma",-0.0798069880687415
"51963",11963,1,"gamma",-0.0798069880687415
"51964",11964,1,"gamma",-0.0798069880687415
"51965",11965,1,"gamma",-0.0798069880687415
"51966",11966,1,"gamma",-0.0798069880687415
"51967",11967,1,"gamma",-0.0798069880687415
"51968",11968,1,"gamma",-0.0798069880687415
"51969",11969,1,"gamma",-0.0798069880687415
"51970",11970,1,"gamma",-0.0798069880687415
"51971",11971,1,"gamma",-0.0798069880687415
"51972",11972,1,"gamma",-0.0798069880687415
"51973",11973,1,"gamma",-0.0798069880687415
"51974",11974,1,"gamma",-0.0798069880687415
"51975",11975,1,"gamma",-0.0798069880687415
"51976",11976,1,"gamma",-0.0798069880687415
"51977",11977,1,"gamma",-0.0798069880687415
"51978",11978,1,"gamma",-0.0798069880687415
"51979",11979,1,"gamma",-0.0798069880687415
"51980",11980,1,"gamma",0.57946389959596
"51981",11981,1,"gamma",0.57946389959596
"51982",11982,1,"gamma",0.57946389959596
"51983",11983,1,"gamma",0.57946389959596
"51984",11984,1,"gamma",0.152586522860068
"51985",11985,1,"gamma",0.39408780124771
"51986",11986,1,"gamma",0.218471084974837
"51987",11987,1,"gamma",0.218471084974837
"51988",11988,1,"gamma",0.218471084974837
"51989",11989,1,"gamma",0.218471084974837
"51990",11990,1,"gamma",0.218471084974837
"51991",11991,1,"gamma",0.218471084974837
"51992",11992,1,"gamma",0.917814068014359
"51993",11993,1,"gamma",0.917814068014359
"51994",11994,1,"gamma",0.917814068014359
"51995",11995,1,"gamma",0.917814068014359
"51996",11996,1,"gamma",0.917814068014359
"51997",11997,1,"gamma",0.917814068014359
"51998",11998,1,"gamma",0.236596314223223
"51999",11999,1,"gamma",0.236596314223223
"52000",12000,1,"gamma",0.236596314223223
"52001",12001,1,"gamma",0.236596314223223
"52002",12002,1,"gamma",0.236596314223223
"52003",12003,1,"gamma",0.236596314223223
"52004",12004,1,"gamma",0.236596314223223
"52005",12005,1,"gamma",0.236596314223223
"52006",12006,1,"gamma",0.638500842439774
"52007",12007,1,"gamma",0.638500842439774
"52008",12008,1,"gamma",0.638500842439774
"52009",12009,1,"gamma",0.638500842439774
"52010",12010,1,"gamma",0.638500842439774
"52011",12011,1,"gamma",0.638500842439774
"52012",12012,1,"gamma",0.638500842439774
"52013",12013,1,"gamma",0.638500842439774
"52014",12014,1,"gamma",0.638500842439774
"52015",12015,1,"gamma",0.638500842439774
"52016",12016,1,"gamma",0.638500842439774
"52017",12017,1,"gamma",0.638500842439774
"52018",12018,1,"gamma",0.638500842439774
"52019",12019,1,"gamma",0.638500842439774
"52020",12020,1,"gamma",0.638500842439774
"52021",12021,1,"gamma",0.638500842439774
"52022",12022,1,"gamma",0.638500842439774
"52023",12023,1,"gamma",0.638500842439774
"52024",12024,1,"gamma",0.638500842439774
"52025",12025,1,"gamma",0.638500842439774
"52026",12026,1,"gamma",0.638500842439774
"52027",12027,1,"gamma",0.638500842439774
"52028",12028,1,"gamma",0.638500842439774
"52029",12029,1,"gamma",0.638500842439774
"52030",12030,1,"gamma",0.638500842439774
"52031",12031,1,"gamma",0.638500842439774
"52032",12032,1,"gamma",0.638500842439774
"52033",12033,1,"gamma",0.638500842439774
"52034",12034,1,"gamma",0.638500842439774
"52035",12035,1,"gamma",0.638500842439774
"52036",12036,1,"gamma",0.638500842439774
"52037",12037,1,"gamma",0.638500842439774
"52038",12038,1,"gamma",0.638500842439774
"52039",12039,1,"gamma",0.638500842439774
"52040",12040,1,"gamma",0.638500842439774
"52041",12041,1,"gamma",0.638500842439774
"52042",12042,1,"gamma",0.638500842439774
"52043",12043,1,"gamma",0.638500842439774
"52044",12044,1,"gamma",0.638500842439774
"52045",12045,1,"gamma",0.638500842439774
"52046",12046,1,"gamma",0.638500842439774
"52047",12047,1,"gamma",0.638500842439774
"52048",12048,1,"gamma",0.638500842439774
"52049",12049,1,"gamma",0.638500842439774
"52050",12050,1,"gamma",0.638500842439774
"52051",12051,1,"gamma",0.638500842439774
"52052",12052,1,"gamma",0.638500842439774
"52053",12053,1,"gamma",0.638500842439774
"52054",12054,1,"gamma",0.638500842439774
"52055",12055,1,"gamma",0.638500842439774
"52056",12056,1,"gamma",0.638500842439774
"52057",12057,1,"gamma",0.638500842439774
"52058",12058,1,"gamma",0.638500842439774
"52059",12059,1,"gamma",0.638500842439774
"52060",12060,1,"gamma",0.638500842439774
"52061",12061,1,"gamma",0.638500842439774
"52062",12062,1,"gamma",0.638500842439774
"52063",12063,1,"gamma",0.638500842439774
"52064",12064,1,"gamma",0.638500842439774
"52065",12065,1,"gamma",0.638500842439774
"52066",12066,1,"gamma",0.638500842439774
"52067",12067,1,"gamma",0.719039939598014
"52068",12068,1,"gamma",0.719039939598014
"52069",12069,1,"gamma",0.719039939598014
"52070",12070,1,"gamma",-0.0534774118005017
"52071",12071,1,"gamma",-0.0534774118005017
"52072",12072,1,"gamma",-0.0534774118005017
"52073",12073,1,"gamma",-0.0534774118005017
"52074",12074,1,"gamma",-0.0534774118005017
"52075",12075,1,"gamma",0.608731608189004
"52076",12076,1,"gamma",0.608731608189004
"52077",12077,1,"gamma",0.608731608189004
"52078",12078,1,"gamma",0.608731608189004
"52079",12079,1,"gamma",0.608731608189004
"52080",12080,1,"gamma",0.608731608189004
"52081",12081,1,"gamma",0.608731608189004
"52082",12082,1,"gamma",0.608731608189004
"52083",12083,1,"gamma",0.350149533854802
"52084",12084,1,"gamma",0.350149533854802
"52085",12085,1,"gamma",0.350149533854802
"52086",12086,1,"gamma",0.350149533854802
"52087",12087,1,"gamma",0.350149533854802
"52088",12088,1,"gamma",0.350149533854802
"52089",12089,1,"gamma",0.350149533854802
"52090",12090,1,"gamma",0.350149533854802
"52091",12091,1,"gamma",0.350149533854802
"52092",12092,1,"gamma",0.350149533854802
"52093",12093,1,"gamma",0.350149533854802
"52094",12094,1,"gamma",0.350149533854802
"52095",12095,1,"gamma",0.350149533854802
"52096",12096,1,"gamma",0.350149533854802
"52097",12097,1,"gamma",0.350149533854802
"52098",12098,1,"gamma",0.350149533854802
"52099",12099,1,"gamma",0.350149533854802
"52100",12100,1,"gamma",0.350149533854802
"52101",12101,1,"gamma",0.350149533854802
"52102",12102,1,"gamma",0.350149533854802
"52103",12103,1,"gamma",0.350149533854802
"52104",12104,1,"gamma",0.350149533854802
"52105",12105,1,"gamma",0.350149533854802
"52106",12106,1,"gamma",0.350149533854802
"52107",12107,1,"gamma",0.350149533854802
"52108",12108,1,"gamma",0.350149533854802
"52109",12109,1,"gamma",0.350149533854802
"52110",12110,1,"gamma",0.00827320967980105
"52111",12111,1,"gamma",0.00827320967980105
"52112",12112,1,"gamma",0.00827320967980105
"52113",12113,1,"gamma",0.00827320967980105
"52114",12114,1,"gamma",0.00827320967980105
"52115",12115,1,"gamma",0.00827320967980105
"52116",12116,1,"gamma",0.241965852709173
"52117",12117,1,"gamma",0.241965852709173
"52118",12118,1,"gamma",0.241965852709173
"52119",12119,1,"gamma",0.241965852709173
"52120",12120,1,"gamma",0.241965852709173
"52121",12121,1,"gamma",0.241965852709173
"52122",12122,1,"gamma",0.241965852709173
"52123",12123,1,"gamma",0.241965852709173
"52124",12124,1,"gamma",0.00273937274313862
"52125",12125,1,"gamma",0.00273937274313862
"52126",12126,1,"gamma",0.00273937274313862
"52127",12127,1,"gamma",0.00273937274313862
"52128",12128,1,"gamma",-0.262257294124197
"52129",12129,1,"gamma",-0.262257294124197
"52130",12130,1,"gamma",-0.0380659361805735
"52131",12131,1,"gamma",-0.0380659361805735
"52132",12132,1,"gamma",-0.0380659361805735
"52133",12133,1,"gamma",-0.0380659361805735
"52134",12134,1,"gamma",-0.0380659361805735
"52135",12135,1,"gamma",-0.0380659361805735
"52136",12136,1,"gamma",-0.0380659361805735
"52137",12137,1,"gamma",-0.0380659361805735
"52138",12138,1,"gamma",-0.0380659361805735
"52139",12139,1,"gamma",-0.0380659361805735
"52140",12140,1,"gamma",-0.0380659361805735
"52141",12141,1,"gamma",0.181755250864156
"52142",12142,1,"gamma",0.181755250864156
"52143",12143,1,"gamma",0.181755250864156
"52144",12144,1,"gamma",0.181755250864156
"52145",12145,1,"gamma",0.181755250864156
"52146",12146,1,"gamma",0.181755250864156
"52147",12147,1,"gamma",0.181755250864156
"52148",12148,1,"gamma",0.181755250864156
"52149",12149,1,"gamma",0.181755250864156
"52150",12150,1,"gamma",0.181755250864156
"52151",12151,1,"gamma",0.181755250864156
"52152",12152,1,"gamma",0.181755250864156
"52153",12153,1,"gamma",0.181755250864156
"52154",12154,1,"gamma",0.181755250864156
"52155",12155,1,"gamma",0.181755250864156
"52156",12156,1,"gamma",0.181755250864156
"52157",12157,1,"gamma",0.181755250864156
"52158",12158,1,"gamma",0.181755250864156
"52159",12159,1,"gamma",0.181755250864156
"52160",12160,1,"gamma",0.181755250864156
"52161",12161,1,"gamma",0.181755250864156
"52162",12162,1,"gamma",0.3759324183601
"52163",12163,1,"gamma",0.3759324183601
"52164",12164,1,"gamma",0.114078390212164
"52165",12165,1,"gamma",0.0128916125035792
"52166",12166,1,"gamma",0.0128916125035792
"52167",12167,1,"gamma",0.301759841596156
"52168",12168,1,"gamma",0.301759841596156
"52169",12169,1,"gamma",0.301759841596156
"52170",12170,1,"gamma",0.301759841596156
"52171",12171,1,"gamma",0.301759841596156
"52172",12172,1,"gamma",0.301759841596156
"52173",12173,1,"gamma",0.301759841596156
"52174",12174,1,"gamma",0.301759841596156
"52175",12175,1,"gamma",0.301759841596156
"52176",12176,1,"gamma",0.301759841596156
"52177",12177,1,"gamma",0.301759841596156
"52178",12178,1,"gamma",0.301759841596156
"52179",12179,1,"gamma",0.301759841596156
"52180",12180,1,"gamma",0.301759841596156
"52181",12181,1,"gamma",0.301759841596156
"52182",12182,1,"gamma",0.205187750123051
"52183",12183,1,"gamma",0.205187750123051
"52184",12184,1,"gamma",0.205187750123051
"52185",12185,1,"gamma",0.205187750123051
"52186",12186,1,"gamma",0.205187750123051
"52187",12187,1,"gamma",0.205187750123051
"52188",12188,1,"gamma",0.205187750123051
"52189",12189,1,"gamma",0.205187750123051
"52190",12190,1,"gamma",0.205187750123051
"52191",12191,1,"gamma",0.205187750123051
"52192",12192,1,"gamma",0.205187750123051
"52193",12193,1,"gamma",0.205187750123051
"52194",12194,1,"gamma",0.205187750123051
"52195",12195,1,"gamma",0.205187750123051
"52196",12196,1,"gamma",0.205187750123051
"52197",12197,1,"gamma",-0.311526359090357
"52198",12198,1,"gamma",-0.311526359090357
"52199",12199,1,"gamma",-0.311526359090357
"52200",12200,1,"gamma",-0.311526359090357
"52201",12201,1,"gamma",-0.311526359090357
"52202",12202,1,"gamma",-0.311526359090357
"52203",12203,1,"gamma",-0.311526359090357
"52204",12204,1,"gamma",-0.311526359090357
"52205",12205,1,"gamma",-0.311526359090357
"52206",12206,1,"gamma",-0.311526359090357
"52207",12207,1,"gamma",-0.311526359090357
"52208",12208,1,"gamma",-0.311526359090357
"52209",12209,1,"gamma",-0.0251565341448252
"52210",12210,1,"gamma",-0.0251565341448252
"52211",12211,1,"gamma",-0.0251565341448252
"52212",12212,1,"gamma",-0.0251565341448252
"52213",12213,1,"gamma",-0.0251565341448252
"52214",12214,1,"gamma",-0.0251565341448252
"52215",12215,1,"gamma",-0.0251565341448252
"52216",12216,1,"gamma",-0.0251565341448252
"52217",12217,1,"gamma",-0.0251565341448252
"52218",12218,1,"gamma",-0.0251565341448252
"52219",12219,1,"gamma",-0.0251565341448252
"52220",12220,1,"gamma",-0.0251565341448252
"52221",12221,1,"gamma",-0.0251565341448252
"52222",12222,1,"gamma",-0.0251565341448252
"52223",12223,1,"gamma",-0.0251565341448252
"52224",12224,1,"gamma",-0.0251565341448252
"52225",12225,1,"gamma",-0.0251565341448252
"52226",12226,1,"gamma",-0.0251565341448252
"52227",12227,1,"gamma",-0.0251565341448252
"52228",12228,1,"gamma",-0.0251565341448252
"52229",12229,1,"gamma",-0.0251565341448252
"52230",12230,1,"gamma",-0.0251565341448252
"52231",12231,1,"gamma",-0.0251565341448252
"52232",12232,1,"gamma",-0.0251565341448252
"52233",12233,1,"gamma",-0.0251565341448252
"52234",12234,1,"gamma",0.215203353755635
"52235",12235,1,"gamma",0.215203353755635
"52236",12236,1,"gamma",0.215203353755635
"52237",12237,1,"gamma",0.215203353755635
"52238",12238,1,"gamma",0.215203353755635
"52239",12239,1,"gamma",0.215203353755635
"52240",12240,1,"gamma",0.215203353755635
"52241",12241,1,"gamma",0.215203353755635
"52242",12242,1,"gamma",0.215203353755635
"52243",12243,1,"gamma",0.215203353755635
"52244",12244,1,"gamma",0.215203353755635
"52245",12245,1,"gamma",0.215203353755635
"52246",12246,1,"gamma",0.215203353755635
"52247",12247,1,"gamma",0.215203353755635
"52248",12248,1,"gamma",0.215203353755635
"52249",12249,1,"gamma",0.215203353755635
"52250",12250,1,"gamma",0.215203353755635
"52251",12251,1,"gamma",0.215203353755635
"52252",12252,1,"gamma",0.215203353755635
"52253",12253,1,"gamma",0.215203353755635
"52254",12254,1,"gamma",0.215203353755635
"52255",12255,1,"gamma",0.215203353755635
"52256",12256,1,"gamma",0.00283799911581184
"52257",12257,1,"gamma",0.00283799911581184
"52258",12258,1,"gamma",0.00283799911581184
"52259",12259,1,"gamma",0.00283799911581184
"52260",12260,1,"gamma",0.00283799911581184
"52261",12261,1,"gamma",0.00283799911581184
"52262",12262,1,"gamma",0.00283799911581184
"52263",12263,1,"gamma",0.00283799911581184
"52264",12264,1,"gamma",0.00283799911581184
"52265",12265,1,"gamma",0.00283799911581184
"52266",12266,1,"gamma",0.00283799911581184
"52267",12267,1,"gamma",0.00283799911581184
"52268",12268,1,"gamma",0.00283799911581184
"52269",12269,1,"gamma",0.00283799911581184
"52270",12270,1,"gamma",0.00283799911581184
"52271",12271,1,"gamma",0.00283799911581184
"52272",12272,1,"gamma",0.00283799911581184
"52273",12273,1,"gamma",0.00283799911581184
"52274",12274,1,"gamma",0.00283799911581184
"52275",12275,1,"gamma",0.00283799911581184
"52276",12276,1,"gamma",0.00283799911581184
"52277",12277,1,"gamma",0.00283799911581184
"52278",12278,1,"gamma",0.00283799911581184
"52279",12279,1,"gamma",0.266936435743221
"52280",12280,1,"gamma",0.266936435743221
"52281",12281,1,"gamma",0.266936435743221
"52282",12282,1,"gamma",0.266936435743221
"52283",12283,1,"gamma",0.266936435743221
"52284",12284,1,"gamma",0.266936435743221
"52285",12285,1,"gamma",0.266936435743221
"52286",12286,1,"gamma",0.266936435743221
"52287",12287,1,"gamma",0.266936435743221
"52288",12288,1,"gamma",0.266936435743221
"52289",12289,1,"gamma",0.266936435743221
"52290",12290,1,"gamma",0.266936435743221
"52291",12291,1,"gamma",0.266936435743221
"52292",12292,1,"gamma",-0.0193880127057229
"52293",12293,1,"gamma",-0.0193880127057229
"52294",12294,1,"gamma",0.0182658043027257
"52295",12295,1,"gamma",0.0182658043027257
"52296",12296,1,"gamma",0.0182658043027257
"52297",12297,1,"gamma",0.0182658043027257
"52298",12298,1,"gamma",0.0182658043027257
"52299",12299,1,"gamma",0.0182658043027257
"52300",12300,1,"gamma",0.0182658043027257
"52301",12301,1,"gamma",0.0182658043027257
"52302",12302,1,"gamma",0.0182658043027257
"52303",12303,1,"gamma",0.0182658043027257
"52304",12304,1,"gamma",0.0182658043027257
"52305",12305,1,"gamma",0.0182658043027257
"52306",12306,1,"gamma",0.0182658043027257
"52307",12307,1,"gamma",0.0430989692172434
"52308",12308,1,"gamma",0.0430989692172434
"52309",12309,1,"gamma",0.0430989692172434
"52310",12310,1,"gamma",0.0430989692172434
"52311",12311,1,"gamma",0.0430989692172434
"52312",12312,1,"gamma",0.0430989692172434
"52313",12313,1,"gamma",0.280765947811593
"52314",12314,1,"gamma",0.280765947811593
"52315",12315,1,"gamma",0.280765947811593
"52316",12316,1,"gamma",0.280765947811593
"52317",12317,1,"gamma",0.280765947811593
"52318",12318,1,"gamma",0.280765947811593
"52319",12319,1,"gamma",0.280765947811593
"52320",12320,1,"gamma",0.280765947811593
"52321",12321,1,"gamma",0.280765947811593
"52322",12322,1,"gamma",0.280765947811593
"52323",12323,1,"gamma",0.280765947811593
"52324",12324,1,"gamma",0.280765947811593
"52325",12325,1,"gamma",0.280765947811593
"52326",12326,1,"gamma",0.280765947811593
"52327",12327,1,"gamma",0.280765947811593
"52328",12328,1,"gamma",0.280765947811593
"52329",12329,1,"gamma",0.280765947811593
"52330",12330,1,"gamma",0.280765947811593
"52331",12331,1,"gamma",0.280765947811593
"52332",12332,1,"gamma",0.280765947811593
"52333",12333,1,"gamma",0.280765947811593
"52334",12334,1,"gamma",0.280765947811593
"52335",12335,1,"gamma",0.280765947811593
"52336",12336,1,"gamma",0.280765947811593
"52337",12337,1,"gamma",0.280765947811593
"52338",12338,1,"gamma",0.280765947811593
"52339",12339,1,"gamma",0.280765947811593
"52340",12340,1,"gamma",0.280765947811593
"52341",12341,1,"gamma",0.280765947811593
"52342",12342,1,"gamma",0.280765947811593
"52343",12343,1,"gamma",0.789208796457256
"52344",12344,1,"gamma",0.789208796457256
"52345",12345,1,"gamma",0.789208796457256
"52346",12346,1,"gamma",0.789208796457256
"52347",12347,1,"gamma",0.234397890772231
"52348",12348,1,"gamma",0.234397890772231
"52349",12349,1,"gamma",0.234397890772231
"52350",12350,1,"gamma",0.234397890772231
"52351",12351,1,"gamma",0.234397890772231
"52352",12352,1,"gamma",0.234397890772231
"52353",12353,1,"gamma",0.234397890772231
"52354",12354,1,"gamma",0.234397890772231
"52355",12355,1,"gamma",0.234397890772231
"52356",12356,1,"gamma",0.234397890772231
"52357",12357,1,"gamma",0.234397890772231
"52358",12358,1,"gamma",0.234397890772231
"52359",12359,1,"gamma",0.234397890772231
"52360",12360,1,"gamma",0.234397890772231
"52361",12361,1,"gamma",0.234397890772231
"52362",12362,1,"gamma",0.234397890772231
"52363",12363,1,"gamma",0.234397890772231
"52364",12364,1,"gamma",0.234397890772231
"52365",12365,1,"gamma",0.234397890772231
"52366",12366,1,"gamma",0.234397890772231
"52367",12367,1,"gamma",0.234397890772231
"52368",12368,1,"gamma",0.234397890772231
"52369",12369,1,"gamma",0.234397890772231
"52370",12370,1,"gamma",0.234397890772231
"52371",12371,1,"gamma",0.684800116393564
"52372",12372,1,"gamma",0.684800116393564
"52373",12373,1,"gamma",-0.13140925366773
